NC_013132_c6683245-6816728|KS11	Clade_93
NC_013132_c6683245-6816728|KS12	Clade_63
NC_013132_c6683245-6816728|KS13	Clade_10
NC_013132_c6683245-6816728|KS14	Clade_47
NC_014483_c3256763-3358180|KS1	Clade_113
NC_014483_c3256763-3358180|KS2	Clade_74
NC_014483_c3256763-3358180|KS3	Clade_87
NC_014483_c3256763-3358180|KS4	Clade_63
NC_014483_c3256763-3358180|KS5	Clade_47
NC_014483_c3256763-3358180|KS6	Clade_93
NC_014483_c3256763-3358180|KS7	Clade_113
NC_014483_c3256763-3358180|KS8	Clade_82
NC_014483_c3256763-3358180|KS9	Clade_12
NC_014483_c3256763-3358180|KS10	Clade_64
NC_014483_c3256763-3358180|KS11	Clade_1
NC_014483_c3256763-3358180|KS12	Clade_113
NC_014551_c1766332-1876403|KS1	Clade_1
NC_014551_c1766332-1876403|KS2	Clade_12
NC_014551_c1766332-1876403|KS3	Clade_3
NC_014551_c1766332-1876403|KS4	Clade_69
NC_014551_c1766332-1876403|KS5	Clade_64
NC_014551_c1766332-1876403|KS6	Clade_82
NC_014551_c1766332-1876403|KS7	Clade_3
NC_014551_c1766332-1876403|KS8	Clade_69
NC_014551_c1766332-1876403|KS9	Clade_47
NC_014551_c1766332-1876403|KS10	Clade_1
NC_014551_c1766332-1876403|KS11	Clade_12
NC_014551_c1766332-1876403|KS12	Clade_12
NC_014551_c1766332-1876403|KS13	Clade_72
NC_014551_c1766332-1876403|KS14	Clade_33
NC_014622_c3549605-3651498|KS1	Clade_113
NC_014622_c3549605-3651498|KS2	Clade_74
NC_014622_c3549605-3651498|KS3	Clade_87
NC_014622_c3549605-3651498|KS4	Clade_63
NC_014622_c3549605-3651498|KS5	Clade_47
NC_014622_c3549605-3651498|KS6	Clade_93
NC_014622_c3549605-3651498|KS7	Clade_113
NC_014622_c3549605-3651498|KS8	Clade_82
NC_014622_c3549605-3651498|KS9	Clade_12
NC_014622_c3549605-3651498|KS10	Clade_64
NC_014622_c3549605-3651498|KS11	Clade_1
NC_014622_c3549605-3651498|KS12	Clade_113
NC_014639_c1225906-1339619|KS1	Clade_1
NC_014639_c1225906-1339619|KS2	Clade_12
NC_014639_c1225906-1339619|KS3	Clade_3
NC_014639_c1225906-1339619|KS4	Clade_69
NC_014639_c1225906-1339619|KS5	Clade_64
NC_014639_c1225906-1339619|KS6	Clade_82
NC_014639_c1225906-1339619|KS7	Clade_3
NC_014639_c1225906-1339619|KS8	Clade_69
NC_014639_c1225906-1339619|KS9	Clade_47
NC_014639_c1225906-1339619|KS10	Clade_79
NC_014639_c1225906-1339619|KS11	Clade_1
NC_014639_c1225906-1339619|KS12	Clade_12
NC_014639_c1225906-1339619|KS13	Clade_12
NC_014639_c1225906-1339619|KS14	Clade_72
NC_014639_c1225906-1339619|KS15	Clade_33
NC_014976_c3974255-4089010|KS1	Clade_1
NC_014976_c3974255-4089010|KS2	Clade_12
NC_014976_c3974255-4089010|KS3	Clade_3
NC_014976_c3974255-4089010|KS4	Clade_69
NC_014976_c3974255-4089010|KS5	Clade_64
NC_014976_c3974255-4089010|KS6	Clade_82
NC_014976_c3974255-4089010|KS7	Clade_3
NC_014976_c3974255-4089010|KS8	Clade_69
NC_014976_c3974255-4089010|KS9	Clade_47
NC_014976_c3974255-4089010|KS10	Clade_79
NC_014976_c3974255-4089010|KS11	Clade_1
NC_014976_c3974255-4089010|KS12	Clade_12
NC_014976_c3974255-4089010|KS13	Clade_12
NC_014976_c3974255-4089010|KS14	Clade_72
NC_014976_c3974255-4089010|KS15	Clade_33
NC_015381_c2404846-2503578|KS1	Clade_93
NC_015381_c2404846-2503578|KS2	Clade_57
NC_015381_c2404846-2503578|KS3	Clade_55
NC_015381_c2404846-2503578|KS4	Clade_57
NC_015381_c2404846-2503578|KS5	Clade_12
NC_015381_c2404846-2503578|KS6	Clade_57
NC_015381_c2404846-2503578|KS7	Clade_40
NC_015381_c2404846-2503578|KS8	Clade_82
NC_015381_c2404846-2503578|KS9	Clade_93
NC_015381_c2404846-2503578|KS10	Clade_56
NC_015381_c2404846-2503578|KS11	Clade_57
NC_015381_c2404846-2503578|KS12	Clade_3
NC_016047_c1868311-1981959|KS1	Clade_1
NC_016047_c1868311-1981959|KS2	Clade_12
NC_016047_c1868311-1981959|KS3	Clade_3
NC_016047_c1868311-1981959|KS4	Clade_69
NC_016047_c1868311-1981959|KS5	Clade_64
NC_016047_c1868311-1981959|KS6	Clade_82
NC_016047_c1868311-1981959|KS7	Clade_3
NC_016047_c1868311-1981959|KS8	Clade_69
NC_016047_c1868311-1981959|KS9	Clade_47
NC_016047_c1868311-1981959|KS10	Clade_79
NC_016047_c1868311-1981959|KS11	Clade_1
NC_016047_c1868311-1981959|KS12	Clade_12
NC_016047_c1868311-1981959|KS13	Clade_12
NC_016047_c1868311-1981959|KS14	Clade_72
NC_016047_c1868311-1981959|KS15	Clade_33
NC_016109_c7944923-8060556|KS1	Clade_7
NC_016109_c7944923-8060556|KS2	Clade_4
NC_016109_c7944923-8060556|KS3	Clade_66
NC_016109_c7944923-8060556|KS4	Clade_22
NC_016109_c7944923-8060556|KS5	Clade_22
NC_016109_c7944923-8060556|KS6	clade_not_conserved
NC_016109_c7944923-8060556|KS7	Clade_66
NC_016109_c7944923-8060556|KS8	Clade_66
NC_016109_c7944923-8060556|KS9	Clade_22
NC_016109_c7944923-8060556|KS10	Clade_29
NC_016109_c7944923-8060556|KS11	Clade_4
NC_016109_c7944923-8060556|KS12	Clade_66
NC_016111_c3784856-3887790|KS1	Clade_7
NC_016111_c3784856-3887790|KS2	Clade_4
NC_016111_c3784856-3887790|KS3	Clade_66
NC_016111_c3784856-3887790|KS4	Clade_22
NC_016111_c3784856-3887790|KS5	Clade_22
NC_016111_c3784856-3887790|KS6	clade_not_conserved
NC_016111_c3784856-3887790|KS7	Clade_66
NC_016111_c3784856-3887790|KS8	Clade_66
NC_016111_c3784856-3887790|KS9	Clade_22
NC_016111_c3784856-3887790|KS10	Clade_29
NC_016111_c3784856-3887790|KS11	Clade_4
NC_016111_c3784856-3887790|KS12	Clade_66
NC_016111_c3784856-3887790|KS13	Clade_40
NC_016582_c11438742-11565518|KS1	Clade_83
NC_016582_c11438742-11565518|KS2	Clade_80
NC_016582_c11438742-11565518|KS3	Clade_60
NC_016582_c11438742-11565518|KS4	Clade_48
NC_016582_c11438742-11565518|KS5	Clade_30
NC_016582_c11438742-11565518|KS6	Clade_66
NC_016582_c11438742-11565518|KS7	Clade_3
NC_016582_c11438742-11565518|KS8	Clade_69
NC_016582_c11438742-11565518|KS9	Clade_2
NC_016582_c11438742-11565518|KS10	Clade_66
NC_016582_c11438742-11565518|KS11	Clade_43
NC_016582_c11438742-11565518|KS12	Clade_2
NC_016784_c1426638-1514452|KS1	Clade_41
NC_016784_c1426638-1514452|KS2	Clade_50
NC_016784_c1426638-1514452|KS3	Clade_26
NC_016784_c1426638-1514452|KS4	Clade_65
NC_016784_c1426638-1514452|KS5	Clade_65
NC_016784_c1426638-1514452|KS6	Clade_29
NC_016784_c1426638-1514452|KS7	Clade_65
NC_016784_c1426638-1514452|KS8	Clade_4
NC_016784_c1426638-1514452|KS9	Clade_65
NC_016784_c1426638-1514452|KS10	Clade_65
NC_016784_c1426638-1514452|KS11	Clade_4
NC_016784_c1733957-1843600|KS1	Clade_1
NC_016784_c1733957-1843600|KS2	Clade_12
NC_016784_c1733957-1843600|KS3	Clade_3
NC_016784_c1733957-1843600|KS4	Clade_69
NC_016784_c1733957-1843600|KS5	Clade_64
NC_016784_c1733957-1843600|KS6	Clade_82
NC_016784_c1733957-1843600|KS7	Clade_3
NC_016784_c1733957-1843600|KS8	Clade_69
NC_016784_c1733957-1843600|KS9	Clade_47
NC_016784_c1733957-1843600|KS10	Clade_1
NC_016784_c1733957-1843600|KS11	Clade_12
NC_016784_c1733957-1843600|KS12	Clade_12
NC_016784_c1733957-1843600|KS13	Clade_72
NC_016784_c1733957-1843600|KS14	Clade_33
NC_016784_c2351849-2458027|KS1	Clade_93
NC_016784_c2351849-2458027|KS2	Clade_65
NC_016784_c2351849-2458027|KS3	Clade_3
NC_016784_c2351849-2458027|KS4	Clade_47
NC_016784_c2351849-2458027|KS5	Clade_56
NC_016784_c2351849-2458027|KS6	Clade_12
NC_016784_c2351849-2458027|KS7	Clade_4
NC_016784_c2351849-2458027|KS8	Clade_69
NC_016784_c2351849-2458027|KS9	Clade_113
NC_016784_c2351849-2458027|KS10	Clade_3
NC_016784_c2351849-2458027|KS11	Clade_42
NC_017188_c1606183-1716307|KS1	Clade_72
NC_017188_c1606183-1716307|KS2	Clade_33
NC_017188_c1606183-1716307|KS3	Clade_1
NC_017188_c1606183-1716307|KS4	Clade_12
NC_017188_c1606183-1716307|KS5	Clade_12
NC_017188_c1606183-1716307|KS6	Clade_69
NC_017188_c1606183-1716307|KS7	Clade_47
NC_017188_c1606183-1716307|KS8	Clade_69
NC_017188_c1606183-1716307|KS9	Clade_64
NC_017188_c1606183-1716307|KS10	Clade_82
NC_017188_c1606183-1716307|KS11	Clade_3
NC_017188_c1606183-1716307|KS12	Clade_1
NC_017188_c1606183-1716307|KS13	Clade_12
NC_017188_c1606183-1716307|KS14	Clade_3
NC_017195_c1738218-1853002|KS1	Clade_1
NC_017195_c1738218-1853002|KS2	Clade_12
NC_017195_c1738218-1853002|KS3	Clade_3
NC_017195_c1738218-1853002|KS4	Clade_69
NC_017195_c1738218-1853002|KS5	Clade_64
NC_017195_c1738218-1853002|KS6	Clade_82
NC_017195_c1738218-1853002|KS7	Clade_3
NC_017195_c1738218-1853002|KS8	Clade_69
NC_017195_c1738218-1853002|KS9	Clade_47
NC_017195_c1738218-1853002|KS10	Clade_79
NC_017195_c1738218-1853002|KS11	Clade_1
NC_017195_c1738218-1853002|KS12	Clade_12
NC_017195_c1738218-1853002|KS13	Clade_12
NC_017195_c1738218-1853002|KS14	Clade_72
NC_017195_c1738218-1853002|KS15	Clade_33
NC_017542_c3682946-3784839|KS1	Clade_113
NC_017542_c3682946-3784839|KS2	Clade_74
NC_017542_c3682946-3784839|KS3	Clade_87
NC_017542_c3682946-3784839|KS4	Clade_63
NC_017542_c3682946-3784839|KS5	Clade_47
NC_017542_c3682946-3784839|KS6	Clade_93
NC_017542_c3682946-3784839|KS7	Clade_113
NC_017542_c3682946-3784839|KS8	Clade_82
NC_017542_c3682946-3784839|KS9	Clade_12
NC_017542_c3682946-3784839|KS10	Clade_64
NC_017542_c3682946-3784839|KS11	Clade_1
NC_017542_c3682946-3784839|KS12	Clade_113
NC_017743_c1812836-1927531|KS1	Clade_1
NC_017743_c1812836-1927531|KS2	Clade_12
NC_017743_c1812836-1927531|KS3	Clade_3
NC_017743_c1812836-1927531|KS4	Clade_69
NC_017743_c1812836-1927531|KS5	Clade_64
NC_017743_c1812836-1927531|KS6	Clade_82
NC_017743_c1812836-1927531|KS7	Clade_3
NC_017743_c1812836-1927531|KS8	Clade_69
NC_017743_c1812836-1927531|KS9	Clade_47
NC_017743_c1812836-1927531|KS10	Clade_79
NC_017743_c1812836-1927531|KS11	Clade_1
NC_017743_c1812836-1927531|KS12	Clade_12
NC_017743_c1812836-1927531|KS13	Clade_12
NC_017743_c1812836-1927531|KS14	Clade_72
NC_017743_c1812836-1927531|KS15	Clade_33
NC_018142_c1082075-1172837|KS1	Clade_10
NC_018142_c1082075-1172837|KS2	Clade_56
NC_018142_c1082075-1172837|KS3	Clade_56
NC_018142_c1082075-1172837|KS4	Clade_56
NC_018142_c1082075-1172837|KS5	Clade_57
NC_018142_c1082075-1172837|KS6	Clade_56
NC_018142_c1082075-1172837|KS7	Clade_56
NC_018142_c1082075-1172837|KS8	Clade_56
NC_018142_c1082075-1172837|KS9	Clade_82
NC_018142_c1082075-1172837|KS10	Clade_67
NC_018142_c1082075-1172837|KS11	Clade_64
NC_018142_c1082075-1172837|KS12	Clade_66
NC_018142_c1082075-1172837|KS13	Clade_71
NC_018142_c1082075-1172837|KS14	Clade_40
NC_019566_c1348727-1430321|KS1	Clade_102
NC_019566_c1348727-1430321|KS2	Clade_66
NC_019566_c1348727-1430321|KS3	Clade_48
NC_019566_c1348727-1430321|KS4	clade_not_conserved
NC_019566_c1348727-1430321|KS5	Clade_90
NC_019566_c1348727-1430321|KS6	Clade_29
NC_019566_c1348727-1430321|KS7	Clade_90
NC_019566_c1348727-1430321|KS8	clade_not_conserved
NC_019566_c1348727-1430321|KS9	clade_not_conserved
NC_019566_c1348727-1430321|KS10	clade_not_conserved
NC_019566_c1348727-1430321|KS11	Clade_66
NC_019566_c1348727-1430321|KS12	clade_not_conserved
NC_019842_c1434288-1522114|KS1	Clade_41
NC_019842_c1434288-1522114|KS2	Clade_50
NC_019842_c1434288-1522114|KS3	Clade_26
NC_019842_c1434288-1522114|KS4	Clade_65
NC_019842_c1434288-1522114|KS5	Clade_65
NC_019842_c1434288-1522114|KS6	Clade_29
NC_019842_c1434288-1522114|KS7	Clade_65
NC_019842_c1434288-1522114|KS8	Clade_4
NC_019842_c1434288-1522114|KS9	Clade_65
NC_019842_c1434288-1522114|KS10	Clade_65
NC_019842_c1434288-1522114|KS11	Clade_4
NC_019842_c1741626-1851234|KS1	Clade_1
NC_019842_c1741626-1851234|KS2	Clade_12
NC_019842_c1741626-1851234|KS3	Clade_3
NC_019842_c1741626-1851234|KS4	Clade_69
NC_019842_c1741626-1851234|KS5	Clade_64
NC_019842_c1741626-1851234|KS6	Clade_82
NC_019842_c1741626-1851234|KS7	Clade_3
NC_019842_c1741626-1851234|KS8	Clade_69
NC_019842_c1741626-1851234|KS9	Clade_47
NC_019842_c1741626-1851234|KS10	Clade_1
NC_019842_c1741626-1851234|KS11	Clade_12
NC_019842_c1741626-1851234|KS12	Clade_12
NC_019842_c1741626-1851234|KS13	Clade_72
NC_019842_c1741626-1851234|KS14	Clade_33
NC_019842_c2317251-2423430|KS1	Clade_93
NC_019842_c2317251-2423430|KS2	Clade_62
NC_019842_c2317251-2423430|KS3	Clade_65
NC_019842_c2317251-2423430|KS4	Clade_3
NC_019842_c2317251-2423430|KS5	Clade_47
NC_019842_c2317251-2423430|KS6	Clade_56
NC_019842_c2317251-2423430|KS7	Clade_12
NC_019842_c2317251-2423430|KS8	Clade_4
NC_019842_c2317251-2423430|KS9	Clade_69
NC_019842_c2317251-2423430|KS10	Clade_113
NC_019842_c2317251-2423430|KS11	Clade_3
NC_019842_c2317251-2423430|KS12	Clade_42
NC_019842_c2317251-2423430|KS13	Clade_47
NC_019842_c2317251-2423430|KS14	Clade_12
NC_020244_c1762985-1877756|KS1	Clade_1
NC_020244_c1762985-1877756|KS2	Clade_12
NC_020244_c1762985-1877756|KS3	Clade_69
NC_020244_c1762985-1877756|KS4	Clade_64
NC_020244_c1762985-1877756|KS5	Clade_82
NC_020244_c1762985-1877756|KS6	Clade_3
NC_020244_c1762985-1877756|KS7	Clade_69
NC_020244_c1762985-1877756|KS8	Clade_47
NC_020244_c1762985-1877756|KS9	Clade_79
NC_020244_c1762985-1877756|KS10	Clade_1
NC_020244_c1762985-1877756|KS11	Clade_12
NC_020244_c1762985-1877756|KS12	Clade_12
NC_020244_c1762985-1877756|KS13	Clade_72
NC_020244_c1762985-1877756|KS14	Clade_33
NC_020272_c1555658-1661385|KS1	Clade_42
NC_020272_c1555658-1661385|KS2	Clade_47
NC_020272_c1555658-1661385|KS3	Clade_12
NC_020272_c1555658-1661385|KS4	Clade_113
NC_020272_c1555658-1661385|KS5	Clade_3
NC_020272_c1555658-1661385|KS6	Clade_69
NC_020272_c1555658-1661385|KS7	Clade_47
NC_020272_c1555658-1661385|KS8	Clade_56
NC_020272_c1555658-1661385|KS9	Clade_12
NC_020272_c1555658-1661385|KS10	Clade_4
NC_020272_c1555658-1661385|KS11	Clade_65
NC_020272_c1555658-1661385|KS12	Clade_3
NC_020272_c1555658-1661385|KS13	Clade_62
NC_020272_c1555658-1661385|KS14	Clade_93
NC_020272_c2108686-2218419|KS1	Clade_72
NC_020272_c2108686-2218419|KS2	Clade_33
NC_020272_c2108686-2218419|KS3	Clade_1
NC_020272_c2108686-2218419|KS4	Clade_12
NC_020272_c2108686-2218419|KS5	Clade_12
NC_020272_c2108686-2218419|KS6	Clade_69
NC_020272_c2108686-2218419|KS7	Clade_47
NC_020272_c2108686-2218419|KS8	Clade_69
NC_020272_c2108686-2218419|KS9	Clade_64
NC_020272_c2108686-2218419|KS10	Clade_82
NC_020272_c2108686-2218419|KS11	Clade_3
NC_020272_c2108686-2218419|KS12	Clade_1
NC_020272_c2108686-2218419|KS13	Clade_12
NC_020272_c2108686-2218419|KS14	Clade_3
NC_020272_c2437587-2525797|KS1	Clade_65
NC_020272_c2437587-2525797|KS2	Clade_4
NC_020272_c2437587-2525797|KS3	Clade_65
NC_020272_c2437587-2525797|KS4	Clade_65
NC_020272_c2437587-2525797|KS5	Clade_4
NC_020272_c2437587-2525797|KS6	Clade_65
NC_020272_c2437587-2525797|KS7	Clade_29
NC_020272_c2437587-2525797|KS8	Clade_65
NC_020272_c2437587-2525797|KS9	Clade_41
NC_020272_c2437587-2525797|KS10	Clade_50
NC_020272_c2437587-2525797|KS11	Clade_26
NC_020410_c1364835-1451196|KS1	Clade_41
NC_020410_c1364835-1451196|KS2	Clade_50
NC_020410_c1364835-1451196|KS3	Clade_26
NC_020410_c1364835-1451196|KS4	Clade_65
NC_020410_c1364835-1451196|KS5	Clade_65
NC_020410_c1364835-1451196|KS6	Clade_29
NC_020410_c1364835-1451196|KS7	Clade_65
NC_020410_c1364835-1451196|KS8	Clade_4
NC_020410_c1364835-1451196|KS9	Clade_65
NC_020410_c1364835-1451196|KS10	Clade_65
NC_020410_c1364835-1451196|KS11	Clade_4
NC_020410_c1678679-1787105|KS1	Clade_1
NC_020410_c1678679-1787105|KS2	Clade_12
NC_020410_c1678679-1787105|KS3	Clade_3
NC_020410_c1678679-1787105|KS4	Clade_69
NC_020410_c1678679-1787105|KS5	Clade_64
NC_020410_c1678679-1787105|KS6	Clade_82
NC_020410_c1678679-1787105|KS7	Clade_3
NC_020410_c1678679-1787105|KS8	Clade_69
NC_020410_c1678679-1787105|KS9	Clade_47
NC_020410_c1678679-1787105|KS10	Clade_1
NC_020410_c1678679-1787105|KS11	Clade_12
NC_020410_c1678679-1787105|KS12	Clade_12
NC_020410_c1678679-1787105|KS13	Clade_72
NC_020410_c1678679-1787105|KS14	Clade_33
NC_020410_c2252480-2358657|KS1	Clade_93
NC_020410_c2252480-2358657|KS2	Clade_62
NC_020410_c2252480-2358657|KS3	Clade_65
NC_020410_c2252480-2358657|KS4	Clade_3
NC_020410_c2252480-2358657|KS5	Clade_47
NC_020410_c2252480-2358657|KS6	Clade_56
NC_020410_c2252480-2358657|KS7	Clade_12
NC_020410_c2252480-2358657|KS8	Clade_4
NC_020410_c2252480-2358657|KS9	Clade_69
NC_020410_c2252480-2358657|KS10	Clade_113
NC_020410_c2252480-2358657|KS11	Clade_3
